Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
CCT007093,1067,SNU-387,909736,LIHC,digestive_system,liver,6.27923996120064,0.977108862591913,10,0.0602221184072169,1.26147663303258,GDSC2
CCT007093,1067,SNU-423,909737,LIHC,digestive_system,liver,5.82903033691424,0.977730260779574,10,0.0509981045646754,0.739441343693736,GDSC2
CCT007093,1067,SNU-449,909738,LIHC,digestive_system,liver,7.05767300127955,0.972500607260533,10,0.0752536821860956,2.16409953442573,GDSC2
CCT007093,1067,C3A,910850,LIHC,digestive_system,liver,6.89639271155662,0.976160709273329,10,0.0493564800968154,1.9770888661318,GDSC2
CCT007093,1067,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,3.65685862711437,0.963652221714862,10,0.0519185045758381,-1.77927488503279,GDSC2
CCT007093,1067,JHH-2,1240157,LIHC,digestive_system,liver,5.9564737460275,0.981018828780882,10,0.041558316875703,0.887216853949036,GDSC2
CCT007093,1067,JHH-4,1240158,LIHC,digestive_system,liver,6.08670882426226,0.979516989292686,10,0.0601278719593024,1.03822941139073,GDSC2
CCT007093,1067,JHH-6,1240159,LIHC,digestive_system,liver,6.43801106270551,0.975762519238912,10,0.0494011305346562,1.44557780155851,GDSC2
CCT007093,1067,JHH-7,1240160,LIHC,digestive_system,liver,6.48156325218977,0.98184244967627,10,0.0326854486523904,1.49607823205196,GDSC2
CCT007093,1067,SNU-398,1240217,LIHC,digestive_system,liver,5.42555492817313,0.979396588522919,10,0.0563659592744274,0.271596165845471,GDSC2
CCT007093,1067,huH-1,1298146,LIHC,digestive_system,liver,4.88142830210986,0.955354613449918,10,0.0874298009857072,-0.359339481352527,GDSC2
CCT007093,1067,JHH-1,1298151,LIHC,digestive_system,liver,4.14293930165599,0.944526951075015,10,0.0777804321069456,-1.21564574010156,GDSC2
Obatoclax Mesylate,1068,HLE,907057,LIHC,digestive_system,liver,1.12331229904912,0.767548146888519,10,0.111744890320711,0.544002542921907,GDSC2
Obatoclax Mesylate,1068,HuH-7,907071,LIHC,digestive_system,liver,0.599415982454414,0.699569313623583,10,0.15590506911594,0.075534751801598,GDSC2
Obatoclax Mesylate,1068,SK-HEP-1,909719,LIHC,digestive_system,liver,1.70664411305507,0.825476569210759,10,0.0773793135483692,1.06561752233963,GDSC2
Obatoclax Mesylate,1068,SNU-387,909736,LIHC,digestive_system,liver,1.93809995738021,0.805479047255632,10,0.0852007118952195,1.2725852079261,GDSC2
Obatoclax Mesylate,1068,SNU-423,909737,LIHC,digestive_system,liver,0.0424696519550293,0.636207758100464,10,0.131194666304047,-0.422486343130917,GDSC2
Obatoclax Mesylate,1068,SNU-449,909738,LIHC,digestive_system,liver,0.832110370861813,0.688435657911669,10,0.1456653637218,0.283609942808593,GDSC2
Obatoclax Mesylate,1068,C3A,910850,LIHC,digestive_system,liver,-0.0259941491391493,0.614800116034665,10,0.205650547386412,-0.483706635494801,GDSC2
Obatoclax Mesylate,1068,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,1.23417881638952,0.799599812466491,10,0.118423218502116,0.643139320262216,GDSC2
Obatoclax Mesylate,1068,JHH-2,1240157,LIHC,digestive_system,liver,0.538897171081251,0.691786043142872,10,0.156520499098021,0.0214188647698044,GDSC2
Obatoclax Mesylate,1068,JHH-4,1240158,LIHC,digestive_system,liver,-1.75005964938665,0.431518263250733,10,0.200675433046678,-2.02536503442662,GDSC2
Obatoclax Mesylate,1068,JHH-6,1240159,LIHC,digestive_system,liver,0.0136517522031643,0.62365486039798,10,0.178316550397618,-0.448255292852177,GDSC2
Obatoclax Mesylate,1068,JHH-7,1240160,LIHC,digestive_system,liver,1.2840475050569,0.755750005748011,10,0.233513987983683,0.687731873571095,GDSC2
Obatoclax Mesylate,1068,SNU-398,1240217,LIHC,digestive_system,liver,-0.582453805997163,0.569130196687336,10,0.123337198105818,-0.981292547131407,GDSC2
Obatoclax Mesylate,1068,huH-1,1298146,LIHC,digestive_system,liver,-0.0625090202902685,0.621278793608639,10,0.204086280022571,-0.516358212704573,GDSC2
Obatoclax Mesylate,1068,JHH-1,1298151,LIHC,digestive_system,liver,-0.309511773672247,0.598700992465002,10,0.192106651956729,-0.737227935610081,GDSC2
EHT-1864,1069,HLE,907057,LIHC,digestive_system,liver,4.48478689303175,0.967820136170791,10,0.0575670247443142,0.820140332566038,GDSC2
EHT-1864,1069,HuH-7,907071,LIHC,digestive_system,liver,3.27277022520667,0.909660547763662,10,0.0523493405670494,-0.41229872813496,GDSC2
EHT-1864,1069,SK-HEP-1,909719,LIHC,digestive_system,liver,3.50757653841842,0.939949779787386,10,0.0398544573134331,-0.173535945589531,GDSC2
EHT-1864,1069,SNU-387,909736,LIHC,digestive_system,liver,6.23553326810729,0.976546238380487,10,0.0355567901934971,2.60038665697976,GDSC2
EHT-1864,1069,SNU-423,909737,LIHC,digestive_system,liver,5.74478818302117,0.976560590835029,10,0.0874206254504413,2.10137255283177,GDSC2
EHT-1864,1069,SNU-449,909738,LIHC,digestive_system,liver,5.11120449098048,0.934301225831443,10,0.0645112581525568,1.45711302157028,GDSC2
EHT-1864,1069,C3A,910850,LIHC,digestive_system,liver,2.99650332790144,0.857813173383209,10,0.112860704596037,-0.693220702606334,GDSC2
EHT-1864,1069,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,2.13150631807759,0.882732198254442,10,0.102054645843156,-1.57279284925798,GDSC2
EHT-1864,1069,JHH-2,1240157,LIHC,digestive_system,liver,4.07571079203345,0.940771462000836,10,0.0724249250046524,0.404171328959622,GDSC2
EHT-1864,1069,JHH-4,1240158,LIHC,digestive_system,liver,3.75444365260145,0.922764167734826,10,0.0664237104162467,0.0774908615480812,GDSC2
EHT-1864,1069,JHH-6,1240159,LIHC,digestive_system,liver,4.19164697899389,0.92401721026581,10,0.0819835904046518,0.522061032254853,GDSC2
EHT-1864,1069,JHH-7,1240160,LIHC,digestive_system,liver,2.92402623731331,0.877225017088812,10,0.0561245201901222,-0.766919026909964,GDSC2
EHT-1864,1069,SNU-398,1240217,LIHC,digestive_system,liver,3.29779022230454,0.919579966843335,10,0.0989988598595849,-0.386857145902122,GDSC2
EHT-1864,1069,huH-1,1298146,LIHC,digestive_system,liver,3.73162181322509,0.917703528529563,10,0.0268503395744807,0.0542844758348033,GDSC2
EHT-1864,1069,JHH-1,1298151,LIHC,digestive_system,liver,2.46313910956796,0.862389930166824,10,0.0739333977695678,-1.2355720693033,GDSC2
Avagacestat,1072,HLE,907057,LIHC,digestive_system,liver,4.92738633078877,0.976536433631805,10,0.117405794783393,0.15694609968266,GDSC2
Avagacestat,1072,HuH-7,907071,LIHC,digestive_system,liver,6.23963146512631,0.984959754017381,10,0.0723773998636902,1.38092282698559,GDSC2
Avagacestat,1072,SK-HEP-1,909719,LIHC,digestive_system,liver,5.12225212680345,0.981033196693186,10,0.126175163689014,0.338704212574984,GDSC2
Avagacestat,1072,SNU-387,909736,LIHC,digestive_system,liver,5.58340222348535,0.966431950285234,10,0.105621257921174,0.768834964339655,GDSC2
Avagacestat,1072,SNU-423,909737,LIHC,digestive_system,liver,5.92590001276231,0.979006675193276,10,0.0715572598283021,1.08829457768342,GDSC2
Avagacestat,1072,SNU-449,909738,LIHC,digestive_system,liver,5.55168803839629,0.945758747735783,10,0.0813046201382934,0.739254039664346,GDSC2
Avagacestat,1072,C3A,910850,LIHC,digestive_system,liver,5.40753129875486,0.950838573188161,10,0.0845907829444064,0.604794029268454,GDSC2
Avagacestat,1072,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,3.32026414475454,0.951823722823951,10,0.124598392629089,-1.34207272093667,GDSC2
Avagacestat,1072,JHH-2,1240157,LIHC,digestive_system,liver,5.2426792792313,0.970427524044108,10,0.10581805357232,0.451030810746336,GDSC2
Avagacestat,1072,JHH-4,1240158,LIHC,digestive_system,liver,4.08823417993363,0.935420748860042,10,0.080164471906895,-0.62576032950247,GDSC2
Avagacestat,1072,JHH-6,1240159,LIHC,digestive_system,liver,5.86205921169904,0.967183203068605,10,0.0794540235805333,1.02874803968596,GDSC2
Avagacestat,1072,JHH-7,1240160,LIHC,digestive_system,liver,5.90823149057704,0.974722493257597,10,0.0851230731229752,1.07181453184844,GDSC2
Avagacestat,1072,SNU-398,1240217,LIHC,digestive_system,liver,5.3665218830534,0.978556223724333,10,0.0701775073155578,0.566543119354264,GDSC2
Avagacestat,1072,huH-1,1298146,LIHC,digestive_system,liver,5.40586827245869,0.96668420607275,10,0.0715351694354939,0.603242866737807,GDSC2
Avagacestat,1072,JHH-1,1298151,LIHC,digestive_system,liver,5.50845138058331,0.975864050640807,10,0.0632804045365692,0.698925703483338,GDSC2
5-Fluorouracil,1073,HLE,907057,LIHC,digestive_system,liver,5.03668125097703,0.953957219140237,32,0.0896394740176412,0.374734136509426,GDSC2
5-Fluorouracil,1073,HuH-7,907071,LIHC,digestive_system,liver,7.53341707545014,0.98701869573103,32,0.0682646684210456,1.82652752617269,GDSC2
5-Fluorouracil,1073,SK-HEP-1,909719,LIHC,digestive_system,liver,5.31172698166115,0.963818641769705,32,0.105840026878721,0.534666785269565,GDSC2
5-Fluorouracil,1073,SNU-387,909736,LIHC,digestive_system,liver,6.07138967094248,0.954644131232695,32,0.0972682814917852,0.976392842092252,GDSC2
5-Fluorouracil,1073,SNU-423,909737,LIHC,digestive_system,liver,4.39248900546514,0.907794572462,32,0.0995931932982127,0.00015143755533998,GDSC2
5-Fluorouracil,1073,SNU-449,909738,LIHC,digestive_system,liver,6.03485732307278,0.931272627994595,32,0.0813048115509473,0.955150137667447,GDSC2
5-Fluorouracil,1073,C3A,910850,LIHC,digestive_system,liver,5.6347538476421,0.928523644546712,32,0.0918142541064356,0.722499340126967,GDSC2
5-Fluorouracil,1073,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,3.65648792852037,0.935869322917367,32,0.101121229453603,-0.427815946025957,GDSC2
5-Fluorouracil,1073,JHH-2,1240157,LIHC,digestive_system,liver,6.3489478715369,0.971241223162704,32,0.100909142724577,1.13778643324435,GDSC2
5-Fluorouracil,1073,JHH-4,1240158,LIHC,digestive_system,liver,7.17548645910231,0.979879004437848,32,0.0757058239458457,1.61839925818441,GDSC2
5-Fluorouracil,1073,JHH-6,1240159,LIHC,digestive_system,liver,7.8604164770845,0.980127360626297,32,0.038123845704762,2.01667001744599,GDSC2
5-Fluorouracil,1073,JHH-7,1240160,LIHC,digestive_system,liver,6.5620742318182,0.968268966364337,32,0.0791051412065378,1.26171441873104,GDSC2
5-Fluorouracil,1073,SNU-398,1240217,LIHC,digestive_system,liver,4.23267632737944,0.913832032574364,32,0.137274742921663,-0.0927758907406633,GDSC2
5-Fluorouracil,1073,huH-1,1298146,LIHC,digestive_system,liver,6.25876407332681,0.962723061075631,32,0.0795950022327973,1.08534666736573,GDSC2
5-Fluorouracil,1073,JHH-1,1298151,LIHC,digestive_system,liver,7.03727446845758,0.982016740617032,32,0.0678671110840715,1.53803222358532,GDSC2
Dasatinib,1079,HLE,907057,LIHC,digestive_system,liver,0.806491223675094,0.888977786170313,2,0.132250656392006,-0.206854932705,GDSC2
Dasatinib,1079,HuH-7,907071,LIHC,digestive_system,liver,3.94935688843863,0.978813613670137,2,0.0458037048782348,1.1454542063882,GDSC2
Dasatinib,1079,SK-HEP-1,909719,LIHC,digestive_system,liver,3.49314433450823,0.982473931532185,2,0.0517575162927322,0.949155518548625,GDSC2
Dasatinib,1079,SNU-387,909736,LIHC,digestive_system,liver,1.12780844939243,0.872407713975771,2,0.0698491974849043,-0.0685988736703169,GDSC2
Dasatinib,1079,SNU-423,909737,LIHC,digestive_system,liver,0.069477575192337,0.81469227064562,2,0.106041774969349,-0.523976438614048,GDSC2
Dasatinib,1079,SNU-449,909738,LIHC,digestive_system,liver,-0.813635009112477,0.708617266812105,2,0.0688798687048287,-0.903961250562243,GDSC2
Dasatinib,1079,C3A,910850,LIHC,digestive_system,liver,4.73204201325808,0.971256571990515,2,0.0943966761988351,1.48222719009931,GDSC2
Dasatinib,1079,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,1.05661970004189,0.919558395485279,2,0.174900015331705,-0.0992298985425161,GDSC2
Dasatinib,1079,JHH-2,1240157,LIHC,digestive_system,liver,-1.03903375444202,0.720515854834059,2,0.127583781528749,-1.0009456004397,GDSC2
Dasatinib,1079,JHH-4,1240158,LIHC,digestive_system,liver,-1.42461057671095,0.678442154363128,2,0.0913018057954444,-1.16685121531301,GDSC2
Dasatinib,1079,JHH-6,1240159,LIHC,digestive_system,liver,2.03758708894789,0.910072495207222,2,0.0940946772708165,0.322859782236057,GDSC2
Dasatinib,1079,JHH-7,1240160,LIHC,digestive_system,liver,4.85185591603289,0.983210019743911,2,0.056143673534277,1.53378059803824,GDSC2
Dasatinib,1079,SNU-398,1240217,LIHC,digestive_system,liver,3.45176675916389,0.975996672841876,2,0.0564734647257926,0.931351616231382,GDSC2
Dasatinib,1079,huH-1,1298146,LIHC,digestive_system,liver,3.59184695233822,0.965837473354227,2,0.060488876576556,0.991625183619072,GDSC2
Dasatinib,1079,JHH-1,1298151,LIHC,digestive_system,liver,1.55990998968103,0.912491896356565,2,0.0818998137146935,0.117325350995035,GDSC2
Paclitaxel,1080,HLE,907057,LIHC,digestive_system,liver,-0.455585966753218,0.992402797613636,0.1,0.016545734103371,1.19011189414301,GDSC2
Paclitaxel,1080,HuH-7,907071,LIHC,digestive_system,liver,0.3259662131151,0.992114382319888,0.1,0.015442836628358,1.57765004343349,GDSC2
Paclitaxel,1080,SK-HEP-1,909719,LIHC,digestive_system,liver,-3.54804524262878,0.93375126477481,0.1,0.0312224723269754,-0.343305803867785,GDSC2
Paclitaxel,1080,SNU-387,909736,LIHC,digestive_system,liver,-0.927302375829965,0.972991510137521,0.1,0.0197826657837947,0.956207992557889,GDSC2
Paclitaxel,1080,SNU-423,909737,LIHC,digestive_system,liver,-1.90335550666078,0.963485971072181,0.1,0.0425212496383874,0.472225177750713,GDSC2
Paclitaxel,1080,SNU-449,909738,LIHC,digestive_system,liver,1.29772434671449,0.983889106792287,0.1,0.0253942592968627,2.05950315363341,GDSC2
Paclitaxel,1080,C3A,910850,LIHC,digestive_system,liver,0.808129178565309,0.984180818993508,0.1,0.04320380420012,1.81673394352377,GDSC2
Paclitaxel,1080,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,-3.25493256007142,0.811721732085987,0.1,0.0923675395651935,-0.197963817167693,GDSC2
Paclitaxel,1080,JHH-2,1240157,LIHC,digestive_system,liver,0.00801199584257683,0.989678636602635,0.1,0.0199064291660102,1.4199902068994,GDSC2
Paclitaxel,1080,JHH-4,1240158,LIHC,digestive_system,liver,0.107289538978283,0.988307905046281,0.1,0.0303473486476002,1.46921767542159,GDSC2
Paclitaxel,1080,JHH-6,1240159,LIHC,digestive_system,liver,-2.44956470210572,0.933205940694648,0.1,0.0640435338796804,0.201383503732432,GDSC2
Paclitaxel,1080,JHH-7,1240160,LIHC,digestive_system,liver,-0.17573787848534,0.984308245383773,0.1,0.0127690056925383,1.3288765384027,GDSC2
Paclitaxel,1080,SNU-398,1240217,LIHC,digestive_system,liver,-3.52042020320002,0.923717372302344,0.1,0.0986610685131454,-0.329607733630037,GDSC2
Paclitaxel,1080,huH-1,1298146,LIHC,digestive_system,liver,-0.217217327060074,0.984112267060845,0.1,0.0328984724029857,1.30830866187659,GDSC2
Paclitaxel,1080,JHH-1,1298151,LIHC,digestive_system,liver,0.0317919413997712,0.990355363660423,0.1,0.0188006080637126,1.43178166027749,GDSC2
Crizotinib,1083,HLE,907057,LIHC,digestive_system,liver,2.92863266185806,0.93199795970029,10,0.0695059148354857,0.243592416772456,GDSC2
Crizotinib,1083,HuH-7,907071,LIHC,digestive_system,liver,4.23830852687312,0.960501413125749,10,0.0769662629750177,1.1105809248448,GDSC2
Crizotinib,1083,SK-HEP-1,909719,LIHC,digestive_system,liver,3.15457485316471,0.94295541409451,10,0.066634049305501,0.393163229356144,GDSC2
Crizotinib,1083,SNU-387,909736,LIHC,digestive_system,liver,3.00372465314269,0.905661980130613,10,0.101924574516365,0.293302345183863,GDSC2
Crizotinib,1083,SNU-423,909737,LIHC,digestive_system,liver,2.4503976752526,0.890604428046561,10,0.119998093498007,-0.07299296791759,GDSC2
Crizotinib,1083,SNU-449,909738,LIHC,digestive_system,liver,3.35943948144151,0.896146573437904,10,0.0867529904393862,0.528780967432474,GDSC2
Crizotinib,1083,C3A,910850,LIHC,digestive_system,liver,3.82136807903979,0.922461631457504,10,0.0646284937858335,0.834571733198077,GDSC2
Crizotinib,1083,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,1.62759376636996,0.891783763827982,10,0.105445427091299,-0.617678529020185,GDSC2
Crizotinib,1083,JHH-2,1240157,LIHC,digestive_system,liver,3.21562425414886,0.927782140767586,10,0.0791815905612101,0.4335771443498,GDSC2
Crizotinib,1083,JHH-4,1240158,LIHC,digestive_system,liver,5.05686994216081,0.971547337809451,10,0.0762704282264183,1.65245800997968,GDSC2
Crizotinib,1083,JHH-6,1240159,LIHC,digestive_system,liver,3.97432128647097,0.935629919137932,10,0.0759241319190133,0.935824781114719,GDSC2
Crizotinib,1083,JHH-7,1240160,LIHC,digestive_system,liver,2.81479343226542,0.901609430042576,10,0.103094272872658,0.168232317024808,GDSC2
Crizotinib,1083,SNU-398,1240217,LIHC,digestive_system,liver,2.87787920775972,0.922702969688899,10,0.0771044203115808,0.209994285644243,GDSC2
Crizotinib,1083,huH-1,1298146,LIHC,digestive_system,liver,2.52344509328688,0.888037342038185,10,0.0724385605368045,-0.0246365205920963,GDSC2
Crizotinib,1083,JHH-1,1298151,LIHC,digestive_system,liver,3.66241786012984,0.9446511308392,10,0.0785830300931682,0.729348741134366,GDSC2
Rapamycin,1084,HLE,907057,LIHC,digestive_system,liver,-3.23695892877269,0.912467591034407,0.1,0.100085722066449,-0.795922611881555,GDSC2
Rapamycin,1084,HuH-7,907071,LIHC,digestive_system,liver,-1.35570907100667,0.964089147844262,0.1,0.0700825845465279,0.32153411962454,GDSC2
Rapamycin,1084,SK-HEP-1,909719,LIHC,digestive_system,liver,-2.3552162851537,0.952748918972837,0.1,0.0832847044165511,-0.27217014566844,GDSC2
Rapamycin,1084,SNU-387,909736,LIHC,digestive_system,liver,-0.0102707098263385,0.976136639488779,0.1,0.0308432951057382,1.1207204410592,GDSC2
Rapamycin,1084,SNU-423,909737,LIHC,digestive_system,liver,-1.39649154530967,0.959268403118725,0.1,0.0919982190670955,0.297309453108694,GDSC2
Rapamycin,1084,SNU-449,909738,LIHC,digestive_system,liver,-1.67879462714128,0.916149507901027,0.1,0.0907594096324026,0.129622275451043,GDSC2
Rapamycin,1084,C3A,910850,LIHC,digestive_system,liver,0.900908241472027,0.97862337855289,0.1,0.0435383708664553,1.66195798509502,GDSC2
Rapamycin,1084,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,-1.72735837675601,0.931470132448276,0.1,0.100197102615429,0.100775554910367,GDSC2
Rapamycin,1084,JHH-2,1240157,LIHC,digestive_system,liver,-4.11006691045845,0.834966022981945,0.1,0.179131186602966,-1.31454611499509,GDSC2
Rapamycin,1084,JHH-4,1240158,LIHC,digestive_system,liver,-0.357093007857896,0.976520396930506,0.1,0.0647523739075064,0.914709043917083,GDSC2
Rapamycin,1084,JHH-6,1240159,LIHC,digestive_system,liver,-1.34833688252627,0.945397463233524,0.1,0.0342667823526665,0.325913177307574,GDSC2
Rapamycin,1084,JHH-7,1240160,LIHC,digestive_system,liver,0.304973860190266,0.982239420039155,0.1,0.0273632829421856,1.30797476316935,GDSC2
Rapamycin,1084,SNU-398,1240217,LIHC,digestive_system,liver,-3.42355035725232,0.892674632812004,0.1,0.15027335494288,-0.906757356631255,GDSC2
Rapamycin,1084,huH-1,1298146,LIHC,digestive_system,liver,-1.2907869856015,0.956386881569102,0.1,0.0875643201666088,0.360097642199672,GDSC2
Rapamycin,1084,JHH-1,1298151,LIHC,digestive_system,liver,0.26066713945146,0.986971248844142,0.1,0.0514872139534936,1.28165670491879,GDSC2
Sorafenib,1085,HLE,907057,LIHC,digestive_system,liver,2.55210248871877,0.887277083515025,10,0.0578605435267132,0.00566212462667245,GDSC2
Sorafenib,1085,HuH-7,907071,LIHC,digestive_system,liver,1.42753547680427,0.780866146249664,10,0.109106570493418,-0.919613498191873,GDSC2
Sorafenib,1085,SK-HEP-1,909719,LIHC,digestive_system,liver,2.28343105397338,0.871762600321291,10,0.147801434811492,-0.215396404108202,GDSC2
Sorafenib,1085,SNU-387,909736,LIHC,digestive_system,liver,5.81359955559303,0.970397035416469,10,0.0276475076401221,2.68916937488412,GDSC2
Sorafenib,1085,SNU-423,909737,LIHC,digestive_system,liver,4.11013939853147,0.938937206467067,10,0.076801325464979,1.28758979707988,GDSC2
Sorafenib,1085,SNU-449,909738,LIHC,digestive_system,liver,4.26278638110688,0.906130012278349,10,0.114832913881772,1.41318527549728,GDSC2
Sorafenib,1085,C3A,910850,LIHC,digestive_system,liver,2.55008719181191,0.8307980844606,10,0.163755920251668,0.00400397079421569,GDSC2
Sorafenib,1085,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,1.29378534534622,0.805871284249033,10,0.0908541056907173,-1.02966095190138,GDSC2
Sorafenib,1085,JHH-2,1240157,LIHC,digestive_system,liver,3.07777201435598,0.897557829007108,10,0.133685406651411,0.438174542808534,GDSC2
Sorafenib,1085,JHH-4,1240158,LIHC,digestive_system,liver,3.35507953991236,0.904965688570198,10,0.0884046996101054,0.666338707952085,GDSC2
Sorafenib,1085,JHH-6,1240159,LIHC,digestive_system,liver,3.78810783640633,0.908072837930591,10,0.0549517289546049,1.0226274150647,GDSC2
Sorafenib,1085,JHH-7,1240160,LIHC,digestive_system,liver,2.80056241912634,0.869978735935145,10,0.153981254375057,0.210090953160363,GDSC2
Sorafenib,1085,SNU-398,1240217,LIHC,digestive_system,liver,2.04725565730031,0.841778008412715,10,0.0853955092310912,-0.409717716165068,GDSC2
Sorafenib,1085,huH-1,1298146,LIHC,digestive_system,liver,2.80722231634515,0.870878534304851,10,0.0731411918163743,0.215570609314024,GDSC2
Sorafenib,1085,JHH-1,1298151,LIHC,digestive_system,liver,2.55386980817025,0.868393878305411,10,0.0940913706345577,0.00711624660326946,GDSC2
BI-2536,1086,HLE,907057,LIHC,digestive_system,liver,-1.80893273598028,0.69986063063217,10,0.109836333078681,-0.309935883937549,GDSC2
BI-2536,1086,HuH-7,907071,LIHC,digestive_system,liver,2.88041668598201,0.970607779399754,10,0.0359151798782309,1.4813718979841,GDSC2
BI-2536,1086,SK-HEP-1,909719,LIHC,digestive_system,liver,-0.138714328717536,0.862919936710223,10,0.0668534728871213,0.328079107316091,GDSC2
BI-2536,1086,SNU-387,909736,LIHC,digestive_system,liver,0.0344468939566234,0.834628138398994,10,0.167177046710954,0.394225819320651,GDSC2
BI-2536,1086,SNU-423,909737,LIHC,digestive_system,liver,0.401183340176006,0.872404771005182,10,0.076929793926977,0.534317288501927,GDSC2
BI-2536,1086,SNU-449,909738,LIHC,digestive_system,liver,2.71504416241473,0.931606729586005,10,0.0572856346203951,1.41820042967877,GDSC2
BI-2536,1086,C3A,910850,LIHC,digestive_system,liver,4.56794483536264,0.975852748272901,10,0.0399348690037456,2.12599912325331,GDSC2
BI-2536,1086,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,-2.11634881433979,0.76041776505659,10,0.169196657148977,-0.427367272367287,GDSC2
BI-2536,1086,JHH-2,1240157,LIHC,digestive_system,liver,2.19364929006878,0.953634359932739,10,0.150485992115198,1.21903022327165,GDSC2
BI-2536,1086,JHH-4,1240158,LIHC,digestive_system,liver,-0.523782283523184,0.802734147449658,10,0.106048882787023,0.180985094491734,GDSC2
BI-2536,1086,JHH-6,1240159,LIHC,digestive_system,liver,4.07718467648906,0.975002647750235,10,0.039397025616057,1.93853122258246,GDSC2
BI-2536,1086,JHH-7,1240160,LIHC,digestive_system,liver,0.518797079481726,0.87122240838667,10,0.22670132172678,0.579245142564694,GDSC2
BI-2536,1086,SNU-398,1240217,LIHC,digestive_system,liver,-2.491689048243,0.616085610049025,10,0.112869409516554,-0.570745344965205,GDSC2
BI-2536,1086,huH-1,1298146,LIHC,digestive_system,liver,-1.78073574080029,0.682791189366453,10,0.116093329349063,-0.299164774270149,GDSC2
BI-2536,1086,JHH-1,1298151,LIHC,digestive_system,liver,4.06032891176812,0.985992888885573,10,0.126460609577596,1.93209240563838,GDSC2
Irinotecan,1088,HLE,907057,LIHC,digestive_system,liver,2.00025099591079,0.860814326441416,10,0.116830867333169,-0.253446081473532,GDSC2
Irinotecan,1088,HuH-7,907071,LIHC,digestive_system,liver,5.9158446874708,0.983112592117857,10,0.0238168743250163,1.77085451578141,GDSC2
Irinotecan,1088,SK-HEP-1,909719,LIHC,digestive_system,liver,3.17658882650251,0.932003340841036,10,0.0446037373067985,0.354702148556864,GDSC2
Irinotecan,1088,SNU-387,909736,LIHC,digestive_system,liver,5.63197818886351,0.970097507807962,10,0.0786947688269978,1.62409998302435,GDSC2
Irinotecan,1088,SNU-423,909737,LIHC,digestive_system,liver,3.43630955762267,0.919545064655118,10,0.0737933029923043,0.488973697788156,GDSC2
Irinotecan,1088,SNU-449,909738,LIHC,digestive_system,liver,7.29348646340605,0.977343544768793,10,0.0421475188123588,2.48307373194784,GDSC2
Irinotecan,1088,C3A,910850,LIHC,digestive_system,liver,4.24306391202713,0.922928444803493,10,0.0321906964231244,0.906053060485854,GDSC2
Irinotecan,1088,Hep3B2-1-7,1240147,LIHC,digestive_system,liver,2.86057187008477,0.960331006777556,10,0.100577338917375,0.191326332777509,GDSC2
Irinotecan,1088,JHH-2,1240157,LIHC,digestive_system,liver,3.84313346910508,0.938279845836595,10,0.0634804994642149,0.699295286763676,GDSC2
Irinotecan,1088,JHH-4,1240158,LIHC,digestive_system,liver,2.90936337268572,0.891531767208012,10,0.0697342047093924,0.216550775259619,GDSC2
Irinotecan,1088,JHH-6,1240159,LIHC,digestive_system,liver,4.72352408081959,0.946305486028135,10,0.0599669712114413,1.15444344091276,GDSC2
Irinotecan,1088,JHH-7,1240160,LIHC,digestive_system,liver,5.63340400252725,0.972979517745369,10,0.0848266212046178,1.62483710635185,GDSC2
Irinotecan,1088,SNU-398,1240217,LIHC,digestive_system,liver,2.53371453192741,0.887441849199537,10,0.127535039505347,0.0223462094630551,GDSC2
Irinotecan,1088,huH-1,1298146,LIHC,digestive_system,liver,3.95492242983965,0.932911420514315,10,0.0688759344600413,0.757088428189276,GDSC2
Irinotecan,1088,JHH-1,1298151,LIHC,digestive_system,liver,5.05373579579424,0.970759273281029,10,0.0589689444880195,1.32515772449243,GDSC2
Oxaliplatin,1089,HLE,907057,LIHC,digestive_system,liver,5.57997893644292,0.98543499219131,10,0.0690253175790137,1.02044815405273,GDSC2
Oxaliplatin,1089,HuH-7,907071,LIHC,digestive_system,liver,6.27286909849089,0.985278177469215,10,0.0786303750842862,1.41962553169674,GDSC2
Oxaliplatin,1089,SK-HEP-1,909719,LIHC,digestive_system,liver,5.19844533453805,0.98208345485488,10,0.0401031969586323,0.800644798436727,GDSC2
Oxaliplatin,1089,SNU-387,909736,LIHC,digestive_system,liver,5.85159693853346,0.971007713901916,10,0.0651216218268175,1.17692860035455,GDSC2
Oxaliplatin,1089,SNU-423,909737,LIHC,digestive_system,liver,6.1966069863343,0.98221392174064,10,0.0701525915589514,1.37569055958762,GDSC2
Oxaliplatin,1089,SNU-449,909738,LIHC,digestive_system,liver,4.92273191205269,0.928775386072633,10,0.117095211695177,0.641804960613567,GDSC2
